Id,Category
4930,graffire+V
4931,dolorare+V
4932,barattare+V
4933,negreggere+V
4934,volturare+V
4935,rispolvererà+V
4936,ambientare+V
4937,bombare+V
4938,rimenare+V
4939,valutabile+V
4940,velre+V
4941,affettò+V
4942,irizzare+V
4943,idrogere+V
4944,petrolchimirre+V
4945,ordinare+V
4946,ricongiure+A
4947,ferrarirre+V
4948,ingravidare+V
4949,ingessare+V
4950,fraseggere+V
4951,stravaccare+V
4952,essiccare+V
4953,rielaborare+V
4954,stanziare+V
4955,sviscerare+V
4956,ereditare+V
4957,anchilosare+V
4958,compungare+V
4959,perquisissere+V
4960,bevicchiare+V
4961,autoconvinre+V
4962,floridi+V
4963,defaticare+V
4964,trasferre+V
4965,rispettabili+V
4966,lavoricchiare+V
4967,assaggare+V
4968,rimembro+V
4969,soggettivare+V
4970,panire+V
4971,eccedrre+V
4972,reiterare+V
4973,editarere+V
4974,rurale+V
4975,capellere+V
4976,correttezza+V
4977,deturpare+V
4978,bisticciare+V
4979,soprafferre+V
4980,contabilizza+V
4981,etnologirre+V
4982,piroscafi+V
4983,stordire+V
4984,fatturare+V
4985,crolle+V
4986,profilare+A
4987,rattrappire+V
4988,infeudare+V
4989,salinare+V
4990,conclamare+V
4991,sintonizzare+V
4992,fenire+V
4993,cagliare+A
4994,registriare+V
4995,immischiare+V
4996,flessibilizzare+V
4997,antiarabo+V
4998,satanismi+V
4999,infiammare+V
5000,spoetizzare+V
5001,esulare+V
5002,falsificre+V
5003,invasare+V
5004,interagire+V
5005,ordirò+V
5006,compattare+A
5007,pregiudiziali+V
5008,reprimrre+V
5009,tombolare+V
5010,ponderare+V
5011,microfilmare+V
5012,ibernare+V
5013,inveleniere+V
5014,prediligare+V
5015,burre+V
5016,decelerare+V
5017,golf+V
5018,richiamare+V
5019,prevedere+V
5020,disdegnare+V
5021,ghignarere+V
5022,officinale+V
5023,sagginare+V
5024,frammettere+V
5025,rimbambe+V
5026,spopolare+V
5027,impaccare+V
5028,benamare+V
5029,autotutelare+V
5030,somiglere+V
5031,bruciaccare+V
5032,spiattellare+V
5033,inceppare+V
5034,scolare+V
5035,cantare+V
5036,integrarere+V
5037,aggrinzare+V
5038,vacare+V
5039,autoprodurr+V
5040,distendare+V
5041,catechizza+V
5042,allrre+V
5043,infarcire+V
5044,assurgrre+V
5045,imperiare+V
5046,laurea+V
5047,nottambuli+V
5048,imbrogliare+V
5049,esorcizzare+A
5050,anti-juventare+V
5051,sbalze+V
5052,rivendrre+V
5053,idrogenare+V
5054,tiberina+V
5055,barbugliare+A
5056,assicurare+V
5057,vietare+V
5058,ritagliare+V
5059,dilettar+V
5060,spodeste+V
5061,cripre+V
5062,spodestare+V
5063,vogatore+V
5064,digiunare+V
5065,scattare+V
5066,indottrinare+V
5067,acclimatarere+V
5068,derubricare+V
5069,rifugare+V
5070,rastrellare+V
5071,disorientare+V
5072,affittare+V
5073,tabacchiera+V
5074,lucriare+V
5075,timing+V
5076,saporodere+V
5077,scudisciare+V
5078,ripiovere+V
5079,relatore+A
5080,comandare+V
5081,autoalimentare+V
5082,aggiungare+V
5083,collimare+V
5084,intromettrre+V
5085,tavolacrre+V
5086,arrotonde+V
5087,rifluire+V
5088,rieducarere+V
5089,spolmonare+V
5090,fuocere+V
5091,ospitare+V
5092,demordare+V
5093,storne+V
5094,imperiare+V
5095,caritatevoli+V
5096,stipulare+V
5097,tonfare+V
5098,oscuriare+V
5099,bertinottiaire+V
5100,sganciare+V
5101,trombare+V
5102,punzecchiare+V
5103,impestare+V
5104,divisare+V
5105,rubricare+V
5106,rabboniere+V
5107,uniformar+V
5108,disincentivare+V
5109,propinare+V
5110,aggrottare+V
5111,fluidificò+V
5112,confinare+A
5113,rimodellare+V
5114,preordinare+V
5115,rinnegare+V
5116,ricordi+V
5117,deburocratizzare+V
5118,svetterò+V
5119,destabilizzare+V
5120,echeggiare+V
5121,stagliare+V
5122,immigere+V
5123,accordere+V
5124,screpolare+V
5125,incatramerò+V
5126,rimpiare+A
5127,globalizzare+V
5128,attracrre+V
5129,riassestare+V
5130,autostrangolare+V
5131,dedirre+V
5132,incorrer+V
5133,rovistare+V
5134,affittare+V
5135,preoccupi+V
5136,completare+V
5137,ragionevolezza+V
5138,frastagliare+V
5139,rimbambire+V
5140,trasformare+V
5141,svincolare+V
5142,giganteggiare+V
5143,frugare+V
5144,incartapecoriere+V
5145,robotizzerò+V
5146,svestiere+V
5147,ristare+V
5148,costrirre+V
5149,rapprendare+V
5150,decorrare+V
5151,appoire+V
5152,trascolorare+V
5153,co-presiedare+V
5154,osannarere+V
5155,spandiare+V
5156,argenterrire+V
5157,tergiversare+V
5158,ancheggare+V
5159,socchiudare+V
5160,deregolare+A
5161,spasimare+V
5162,intercorrrre+V
5163,costituzionalizzare+V
5164,basilare+V
5165,abulica+A
5166,citarere+V
5167,bianchiere+V
5168,stridere+V
5169,grattare+V
5170,inoltrare+V
5171,ingrare+V
5172,commendere+V
5173,rimpastire+V
5174,baltirre+A
5175,annodare+V
5176,rifluiere+V
5177,peritare+V
5178,autocensurare+V
5179,impanare+V
5180,teologali+V
5181,aromatizzare+V
5182,sbrigare+V
5183,dolrre+V
5184,strombetterò+V
5185,totalizzare+V
5186,sdottoreggere+V
5187,malversare+A
5188,sobbollire+V
5189,interparlamentari+V
5190,riallungare+V
5191,inquisire+V
5192,cantore+A
5193,istillare+V
5194,troncar+V
5195,stridrre+V
5196,riuscire+V
5197,profanazioire+V
5198,essiccare+V
5199,massicere+V
5200,immedesimare+V
5201,ricaricare+V
5202,rabbonire+V
5203,impennaccare+V
5204,irridissere+V
5205,rissare+V
5206,confluire+V
5207,microspie+V
5208,incrudere+V
5209,rinnovellire+V
5210,malverdere+V
5211,antiatomirre+V
5212,progenitore+A
5213,squarcare+V
5214,modernizzare+V
5215,staire+V
5216,tremuli+V
5217,coprì+V
5218,rimarginare+V
5219,volre+V
5220,rintracere+V
5221,post-comunire+V
5222,servire+V
5223,frisare+V
5224,ospitare+V
5225,stordire+V
5226,rinfacciare+V
5227,furoreggiare+V
5228,inconoscibili+V
5229,sghignazzare+V
5230,ricollegò+V
5231,reperre+V
5232,ammainare+V
5233,rastrelliare+V
5234,insospettirò+V
5235,lusingare+A
5236,comprore+V
5237,conturbare+A
5238,diliscare+V
5239,schidionare+V
5240,simulare+V
5241,spalmare+V
5242,menzionare+V
5243,abbottonare+V
5244,segregazionirre+V
5245,grattare+V
5246,assentirere+V
5247,ravvolere+V
5248,seppelliere+V
5249,disinteressare+V
5250,radunare+V
5251,attrezzare+V
5252,drogherie+V
5253,basilare+V
5254,avveriare+V
5255,estende+V
5256,rasciuere+V
5257,saggezza+V
5258,congoleguere+V
5259,plastificare+V
5260,inserire+V
5261,accapponare+V
5262,ombreggerà+V
5263,sonnecchiare+V
5264,punzecchiare+V
5265,notare+V
5266,collocare+V
5267,lungagnoire+V
5268,infiltere+V
5269,schematirre+V
5270,commettrre+V
5271,delineare+V
5272,conclamire+V
5273,digitalizzare+V
5274,dialogre+V
5275,fiumi+V
5276,scorporare+V
5277,colare+V
5278,superliquida+V
5279,defluissere+V
5280,rinciviliere+V
5281,ingurgitare+V
5282,raddoppierò+V
5283,frastagliare+V
5284,dileggiare+V
5285,drogare+V
5286,sganciare+V
5287,posticipare+V
5288,recidivare+V
5289,remarere+V
5290,litanie+V
5291,canterella+V
5292,aduggiare+V
5293,sdoppiare+V
5294,impagliare+V
5295,idratò+V
5296,incapriccie+V
5297,capottare+V
5298,partire+A
5299,trasdurre+V
5300,gioire+V
5301,fanatizzare+V
5302,remare+V
5303,scomparare+V
5304,sbramare+V
5305,rivolere+V
5306,illudrre+V
5307,smungire+V
5308,persegue+V
5309,sciamire+V
5310,particina+V
5311,gonfere+V
5312,pettegolare+V
5313,duecentonovantesime+V
5314,frustssere+V
5315,gelificare+V
5316,disinfestare+V
5317,commisurarere+V
5318,serre+V
5319,brare+V
5320,epistolare+V
5321,rinazionalizzare+V
5322,smurre+V
5323,sconcertare+V
5324,vidimare+V
5325,risolgere+V
5326,vittimizzare+V
5327,sdoppiare+V
5328,cesellare+V
5329,escutrre+V
5330,diagnosticar+V
5331,cinghiare+V
5332,nomare+V
5333,infiammare+V
5334,spersonalizzare+V
5335,tonfiare+V
5336,ghermire+V
5337,supplicare+A
5338,tramare+V
5339,spersonalizzare+V
5340,docciare+V
5341,tire+V
5342,edifice+V
5343,prevaricare+V
5344,rincresrre+V
5345,orbitar+V
5346,retrive+V
5347,sbadigliare+V
5348,borgheguere+V
5349,usufruire+V
5350,slancerò+V
5351,city+V
5352,mediare+V
5353,ordire+V
5354,sbranare+V
5355,sgombrare+V
5356,assicuriare+V
5357,gemare+V
5358,enfiare+V
5359,contingire+A
5360,dispersè+V
5361,cesellare+V
5362,ragionare+V
5363,arrogare+V
5364,spensierare+V
5365,scrostare+V
5366,paraguayire+V
5367,ufficializzare+V
5368,addolciere+V
5369,auspicare+V
5370,imbarcò+V
5371,ottimizzerà+V
5372,girelle+V
5373,evadrre+V
5374,solidarizze+V
5375,spiritualizzare+V
5376,digitalizze+V
5377,smerlare+V
5378,lapidare+V
5379,tonfare+V
5380,defluare+V
5381,disdiere+V
5382,patteggare+V
5383,imputare+V
5384,precitare+V
5385,inscriggere+V
5386,insinuare+V
5387,scamosciare+V
5388,pacificare+V
5389,sconoscare+V
5390,incurviare+V
5391,paganeggare+V
5392,spifferare+V
5393,svierò+V
5394,implorare+V
5395,sfocare+V
5396,mandare+V
5397,islamizzire+V
5398,quadernire+V
5399,riverire+V
5400,ravviare+A
5401,cristianizzare+V
5402,giustificare+V
5403,incenerire+V
5404,rassettiare+V
5405,defluire+V
5406,attorniare+V
5407,auspicare+V
5408,impaperare+V
5409,vomitare+V
5410,massaggare+V
5411,ingravidre+V
5412,cuorre+V
5413,anti-turre+A
5414,fertilizzare+V
5415,sincerar+V
5416,consumi+V
5417,ammarare+V
5418,fonogramma+V
5419,sbertucciare+V
5420,smussare+V
5421,raggruzzolare+V
5422,ricurre+V
5423,sospendere+V
5424,pascolare+A
5425,esperienze+V
5426,ciel+V
5427,pervertire+V
5428,sconveire+V
5429,essire+V
5430,ipotecare+V
5431,mediare+V
5432,ridistribuiere+V
5433,esterificare+V
5434,stoccare+V
5435,potrre+V
5436,suggellare+V
5437,rinforzare+V
5438,frizzare+V
5439,lastrirre+V
5440,aumentare+V
5441,schidionare+V
5442,incendiare+V
5443,cannoneggerò+V
5444,divelre+V
5445,assediare+V
5446,svettare+V
5447,indugiare+V
5448,verre+V
5449,fasciare+V
5450,basculare+V
5451,criterere+V
5452,depoliticizzare+V
5453,inguainare+V
5454,suddividi+V
5455,smungere+V
5456,vestibolarere+V
5457,comare+V
5458,fustellare+V
5459,precitare+V
5460,chiostri+V
5461,strilli+V
5462,corsaro+V
5463,rivoglare+V
5464,scante+V
5465,cristallizzare+V
5466,scattare+V
5467,fuggiasca+A
5468,sentenza-ordinanza+V
5469,converdere+V
5470,miagole+V
5471,gasare+V
5472,leninirre+V
5473,estrapolerà+V
5474,patinarere+V
5475,depredare+V
5476,spennare+V
5477,corrivar+V
5478,rapprendare+V
5479,impostare+V
5480,autostrangolare+V
5481,contemplo+V
5482,gridare+V
5483,standardizzò+V
5484,protestare+V
5485,congedare+V
5486,sciamannare+V
5487,denuncie+V
5488,pervertiere+V
5489,alzò+V
5490,spodestare+V
5491,marsalare+V
5492,crocidare+A
5493,tentennare+A
5494,dirottare+V
5495,riassunzioire+V
5496,sventagliare+V
5497,destreggiare+V
5498,funzionare+V
5499,strombazzare+V
5500,raddoppare+V
5501,commerciare+V
5502,pregiudicarere+V
5503,preludere+V
5504,fertilizzare+V
5505,prepodere+V
5506,schivare+V
5507,rogare+V
5508,semplificare+V
5509,mediiare+V
5510,alleggerire+V
5511,gonfiare+V
5512,ricoverare+V
5513,somigliare+V
5514,abboffare+V
5515,irregolare+V
5516,rattrappirò+V
5517,tifar+V
5518,normalizzazioire+V
5519,agguagliare+V
5520,integrire+V
5521,fanciullezze+V
5522,malversare+V
5523,furoreggere+V
5524,irresolere+V
5525,tergiversare+V
5526,spossarere+V
5527,torturò+V
5528,soprassedare+V
5529,costituiere+V
5530,delinquare+V
5531,autoassolre+V
5532,consistrre+V
5533,progettuali+V
5534,fondare+V
5535,accorpare+V
5536,villa+V
5537,riattare+V
5538,quintuplicare+V
5539,palliare+V
5540,sofferre+V
5541,aggrinza+V
5542,capitalina+V
5543,re-iniettare+V
5544,contemplire+V
5545,vizere+V
5546,scotennar+V
5547,appiattare+V
5548,premirre+A
5549,constatare+V
5550,maciullare+V
5551,esercizi+V
5552,microscopere+V
5553,intervistare+V
5554,indebolire+V
5555,scappare+V
5556,presagi+V
5557,smanettare+V
5558,smagnetizzò+V
5559,semiserie+V
5560,sbirciare+V
5561,ravviciniare+V
5562,manifesterò+V
5563,poguere+V
5564,involgio+V
5565,affermare+V
5566,specifire+V
5567,incendiare+V
5568,trovare+V
5569,riame+V
5570,superpagare+V
5571,indisporre+V
5572,modernizzare+V
5573,tomboliare+V
5574,ricrescere+V
5575,essire+A
5576,astrologherò+V
5577,accartocciare+V
5578,affardellare+V
5579,scalfo+V
5580,autoinfliggare+V
5581,rivolere+V
5582,esplorarere+V
5583,svincolare+A
5584,lacrimare+V
5585,ospitali+V
5586,congelare+V
5587,fruttificare+V
5588,gasar+V
5589,ascendire+A
5590,ristringire+A
5591,divorare+V
5592,seminfermi+V
5593,mitizzare+V
5594,stravizi+V
5595,sconvolgrre+V
5596,prepondare+V
5597,diseducare+V
5598,protestare+V
5599,tennire+V
5600,autodiagnosticare+V
5601,operettistirre+V
5602,manifestare+V
5603,aleire+V
5604,cenare+V
5605,ravvoltolare+V
5606,raspare+V
5607,aggrotte+V
5608,assestare+V
5609,ischeletriere+V
5610,beerò+V
5611,contestarere+V
5612,zoologirre+V
5613,tombolire+V
5614,cuorre+V
5615,ballare+V
5616,tossicchere+V
5617,vuotare+V
5618,pensare+V
5619,nauseare+V
5620,vagliare+A
5621,spazzolare+V
5622,parificare+V
5623,disusare+V
5624,incentivare+V
5625,ficcare+V
5626,intramezzare+V
5627,accoccoliare+V
5628,ricostruiere+V
5629,sparare+V
5630,vaticinare+V
5631,ghermire+V
5632,indisporre+V
5633,aduggare+V
5634,dattilograferà+V
5635,vestibolare+V
5636,sabbare+V
5637,uguagliare+V
5638,imballare+A
5639,inacidire+V
5640,inquadrare+V
5641,smarcare+V
5642,troncare+V
5643,tessere+V
5644,digitare+V
5645,internalizzare+V
5646,secondarere+V
5647,cremare+V
5648,otterre+V
5649,islamizzare+V
5650,sicula+V
5651,abolire+V
5652,allevare+V
5653,ripentiere+V
5654,rinnoverò+V
5655,avallare+V
5656,vaccirre+V
5657,carburare+V
5658,adibire+V
5659,impaperare+V
5660,guastare+V
5661,bulinre+V
5662,affardellare+V
5663,esaminare+V
5664,nore+V
5665,controvertibili+V
5666,citofonare+V
5667,sbocciare+V
5668,comirre+A
5669,transennare+V
5670,palesare+V
5671,tempisnone+V
5672,geminare+V
5673,compilare+V
5674,calmare+V
5675,contentare+V
5676,menzionare+V
5677,infangare+V
5678,politicizziare+V
5679,interfaccerò+V
5680,spalmare+V
5681,trattare+V
5682,vuotare+V
5683,emporere+V
5684,pettegolar+V
5685,mummifice+V
5686,rivoltare+V
5687,destreggiare+V
5688,insospettire+V
5689,scotennare+V
5690,impiagre+V
5691,accentssere+V
5692,ragliare+V
5693,mummificare+V
5694,rimestare+V
5695,constatare+V
5696,funzionare+V
5697,impaccerò+V
5698,ottare+V
5699,assottigliò+V
5700,spifferare+V
5701,traggere+V
5702,campaire+V
5703,marciare+V
5704,ambivalire+A
5705,storre+V
5706,sgranchire+V
5707,poeticizzare+V
5708,ammonre+V
5709,elettrizzare+V
5710,autoanalizzare+V
5711,rosolare+V
5712,firmare+V
5713,parlerò+V
5714,solubilizzre+V
5715,popolarismi+V
5716,incatrama+V
5717,adescare+V
5718,oppugnare+A
5719,slittare+V
5720,sottendrre+V
5721,sillogizzare+V
5722,riformi+V
5723,barattare+V
5724,pecuniari+V
5725,promuovrre+V
5726,rincoglionire+V
5727,svettare+V
5728,ridurr+V
5729,vicebrigadiere+V
5730,cauterizzare+V
5731,cauzionare+V
5732,boccascena+V
5733,favellre+V
5734,interpellare+V
5735,cristianizzare+V
5736,trascelre+V
5737,contagiare+V
5738,materialire+V
5739,depoliticizzare+V
5740,ricondure+V
5741,sbracherà+V
5742,sommarere+V
5743,impiantare+V
5744,impennacchiiare+V
5745,ufficializzare+V
5746,imbrodare+V
5747,arcare+V
5748,arrostire+V
5749,esecere+V
5750,fratturare+V
5751,sfiorire+V
5752,lambiccare+V
5753,tabulare+V
5754,lambiccare+V
5755,risedere+V
5756,bipartiere+V
5757,affaccenda+V
5758,sopiere+V
5759,surriscaldare+V
5760,storpiare+V
5761,gestire+V
5762,preziodere+V
5763,baraggere+V
5764,cocaina+V
5765,pizzicottare+V
5766,prescrire+V
5767,assaggare+V
5768,filosofeggiò+V
5769,pedonalizzare+V
5770,frammentare+V
5771,affusolare+V
5772,ubicherà+V
5773,fiorissere+V
5774,berciare+V
5775,sfrangiare+V
5776,dardeggiar+V
5777,adoprare+V
5778,svilirà+V
5779,sgorgare+V
5780,modulire+V
5781,surrogare+V
5782,stipulare+V
5783,riluttare+V
5784,calpestarere+V
5785,imperre+V
5786,inattivare+V
5787,sabbiare+V
5788,schivare+V
5789,talle+V
5790,traparre+V
5791,sbattezzare+V
5792,parafrasare+V
5793,stravire+A
5794,discaccare+V
5795,disgelare+V
5796,anti-generre+A
5797,valutarere+V
5798,maschiare+V
5799,scocere+V
5800,interagiere+V
5801,attaccare+A
5802,servizi+V
5803,incutrre+V
5804,bulgara+V
5805,decontestualizzo+V
5806,moralizzazioire+V
5807,anti-re+V
5808,leggiccare+V
5809,rimboschire+V
5810,ricaricare+V
5811,frazionamire+A
5812,fulmina+V
5813,azzittiere+V
5814,spolmonarere+V
5815,intestare+V
5816,adesce+V
5817,prospire+V
5818,gattoire+V
5819,convogliare+V
5820,sax+V
5821,pessimire+V
5822,telecomandare+V
5823,contemplare+V
5824,politicizzerà+V
5825,stimmatizzò+V
5826,espugnare+V
5827,confiscare+V
5828,sbalestrare+A
5829,volare+V
5830,dolorare+V
5831,rubricare+V
5832,risulre+V
5833,smagnetizzar+V
5834,ballottire+V
5835,idrogenare+V
5836,realizzare+A
5837,sventagliar+V
5838,cervellotica+A
5839,resuscitare+V
5840,creare+V
5841,relaziona+V
5842,riere+V
5843,chiamare+V
5844,contattre+V
5845,destituiere+V
5846,impigliare+V
5847,svergognare+V
5848,prescindire+V
5849,flessibilizzare+V
5850,cinematografare+V
5851,strutturare+V
5852,adeguare+V
5853,ammobiliare+V
5854,ricattare+V
5855,ematologi+V
5856,riorientare+V
5857,superpagare+V
5858,imprecare+V
5859,annovare+V
5860,attorniare+V
5861,declamatorie+V
5862,infiammazioire+V
5863,privilegerà+V
5864,esprimrre+V
5865,brancolerà+V
5866,contundrre+V
5867,pontificare+V
5868,dimenare+V
5869,eredi+V
5870,scollare+V
5871,accalappiare+V
5872,deputare+V
5873,lasciare+V
5874,riquadro+V
5875,affissare+V
5876,sbarazziire+V
5877,scapitare+V
5878,cancellarere+V
5879,litografare+V
5880,disarcionare+V
5881,deliberare+V
5882,riconsacere+V
5883,preludare+V
5884,reagii+V
5885,abbisognerà+V
5886,diametri+V
5887,pasteggiare+V
5888,ciancicare+V
5889,fiocinare+V
5890,accorpare+V
5891,colorare+V
5892,assommare+V
5893,leggenda+V
5894,cantore+A
5895,accomandare+V
5896,ripiombare+V
5897,sposare+V
5898,fagocitare+V
5899,zoppicare+V
5900,ciaikovskiaire+V
5901,cariare+V
5902,inamidare+V
5903,sfalsar+V
5904,sovrappolere+V
5905,dimettere+V
5906,rilurre+V
5907,becce+V
5908,trasfusionali+V
5909,controsterze+V
5910,raffiniare+V
5911,angarrire+V
5912,dimena+V
5913,verre+V
5914,stridere+V
5915,drogare+V
5916,impersona+V
5917,esterificare+V
5918,scompartimire+A
5919,irreggimentare+V
5920,prestire+V
5921,incarognire+V
5922,diliscare+V
5923,eclatare+A
5924,scapitare+V
5925,cinghiare+V
5926,covare+V
5927,minere+V
5928,propinare+V
5929,sopradescriviare+V
5930,antagonistirre+V
5931,desistere+V
5932,sottoutilizzare+A
5933,straviziare+V
5934,imbrillantinare+V
5935,neo-nazirre+V
5936,snocciolare+V
5937,strombettare+V
5938,astralere+V
5939,esule+V
5940,indispettiere+V
5941,salinare+V
5942,grippare+V
5943,sopraccigliare+V
5944,ricoprire+V
5945,spruzzare+V
5946,contesterà+V
5947,estimatori+V
5948,sgrare+V
5949,referenziare+V
5950,concitare+V
5951,ricevitore+A
5952,immobilismi+V
5953,evoluere+V
5954,crollare+V
5955,consociativisnone+V
5956,reagì+V
5957,mugolare+V
5958,sconsolare+V
5959,colorire+V
5960,desertificherà+V
5961,raggelare+V
5962,infiammare+V
5963,consacrare+V
5964,attruppare+V
5965,rivelatore+V
5966,limitare+A
5967,vellicherò+V
5968,scoscare+V
5969,capottare+V
5970,accozzire+V
5971,lirirre+V
5972,rappredere+V
5973,vivaccare+V
5974,tarliare+V
5975,sgropperò+V
5976,ingozzare+V
5977,inaugurare+V
5978,scaldi+V
5979,siglare+V
5980,arguire+V
5981,professare+V
5982,conglomeriare+V
5983,russare+V
5984,fiere+V
5985,indizere+V
5986,predeterminare+V
5987,interporre+V
5988,laicizziare+V
5989,scortare+A
5990,sfrangerò+V
5991,copiare+V
5992,indebitare+V
5993,driggere+V
5994,sfumare+V
5995,pare+V
5996,polietileire+V
5997,picchiare+V
5998,riscontare+V
5999,raffrenare+V
6000,affaticare+V
6001,programmare+V
6002,arrestare+V
6003,dividire+A
6004,ricalcitrare+V
6005,desistare+V
6006,covare+V
6007,allertare+V
6008,arboriaire+V
6009,ingentilirò+V
6010,presidenziale+V
6011,ficcare+V
6012,ricadere+V
6013,disdegnare+V
6014,millenari+V
6015,immedesimare+V
6016,escogitare+V
6017,beccheggiare+V
6018,sudi+V
6019,arrabbiarere+V
6020,pillarere+V
6021,discaricare+V
6022,ostare+V
6023,percolare+V
6024,lampadiire+V
6025,apatrire+V
6026,sorella+V
6027,gelare+V
6028,poppa+V
6029,questione+V
6030,professare+V
6031,scomparire+V
6032,confiscare+V
6033,perquisii+V
6034,fuoruscire+V
6035,sbandire+V
6036,echeggiare+V
6037,ristagnare+V
6038,depenalizziare+V
6039,mammiferi+V
6040,schematizzare+V
6041,cairore+V
6042,riedere+V
6043,impaperare+V
6044,disapprovare+V
6045,rugliare+V
6046,imprecare+V
6047,teleguidare+A
6048,separare+V
6049,incorde+V
6050,appagare+V
6051,vitupare+V
6052,impazziere+V
6053,reinserire+V
6054,criptare+V
6055,preconfezionare+A
6056,trapianterò+V
6057,concedare+V
6058,maciullare+V
6059,ammobiliò+V
6060,svillaneggerò+V
6061,oriire+V
6062,distributire+V
6063,sculettire+V
6064,centesima+V
6065,ponzerò+V
6066,strombazzare+V
6067,bulinare+V
6068,imperiare+V
6069,sbrigatire+V
6070,uguagliare+V
6071,volontarietà+V
6072,annichilare+V
6073,trivellare+V
6074,corire+V
6075,imbiaccare+V
6076,riscontrare+V
6077,tentacolare+V
6078,lecire+V
6079,sbirere+V
6080,borrare+V
6081,assicurare+V
6082,co-fondare+V
6083,tergicristallo+V
6084,progettare+A
6085,attraccherà+V
6086,elettrodinamica+A
6087,circonviciire+V
6088,guarnigioire+V
6089,scialbo+V
6090,carpiere+V
6091,spossare+V
6092,attizzare+V
6093,distendiare+V
6094,attrezzare+V
6095,smaniare+V
6096,rinsaccare+V
6097,demistificare+V
6098,ripulì+V
6099,imbarbarire+V
6100,diplomare+V
6101,sminuzzare+V
6102,chiarirà+V
6103,sconsigliò+V
6104,rodere+V
6105,reinserire+V
6106,pucciniaire+V
6107,siglare+V
6108,ribalterò+V
6109,proibire+V
6110,propinare+V
6111,lercare+V
6112,dimissionare+V
6113,effondire+A
6114,travalicare+V
6115,boicottare+V
6116,impermeabilizzre+V
6117,acclamare+V
6118,riseminare+V
6119,editare+V
6120,equilibrare+V
6121,teorizzare+V
